"id","id_revenda","country","state","city"
760,105,Brasil,SP,Ouro verde
761,105,Brasil,SP,Pacaembu
762,105,Brasil,SP,Panorama
763,105,Brasil,SP,Parapuã
764,105,Brasil,SP,Paulicéia
765,105,Brasil,SP,Piacatu
766,105,Brasil,SP,Pracinha
767,105,Brasil,SP,Rinópolis
768,105,Brasil,SP,Rubiácea
769,105,Brasil,SP,Sagres
770,105,Brasil,SP,Salmourão
771,105,Brasil,SP,Santa mercedes
772,105,Brasil,SP,Santópolis do aguapeí
773,105,Brasil,SP,São j. do pau d’alho
774,105,Brasil,SP,Tupã
775,105,Brasil,SP,Tupi paulista
776,105,Brasil,SP,Valparaíso
